YIL,BÖLGE,SEPET
1964,PEI,"['Barley', 'Corn for silage', 'Mixed grains', 'Oats', 'Tame hay', 'Wheat, all']"
1964,PP,"['Barley', 'Canola (rapeseed)', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Oats', 'Peas, dry', 'Rye, all', 'Sugar beets', 'Tame hay', 'Wheat, all']"
1964,QU,"['Barley', 'Beans, all dry (white and coloured)', 'Buckwheat', 'Corn for grain', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Oats', 'Peas, dry', 'Rye, all', 'Sugar beets', 'Tame hay', 'Wheat, all']"
1964,SK,"['Barley', 'Canola (rapeseed)', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Mustard seed', 'Oats', 'Peas, dry', 'Rye, all', 'Rye, fall remaining', 'Rye, spring', 'Sunflower seed', 'Tame hay', 'Wheat, all']"
1965,AB,"['Barley', 'Canola (rapeseed)', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Mustard seed', 'Oats', 'Peas, dry', 'Rye, all', 'Rye, fall remaining', 'Rye, spring', 'Sugar beets', 'Sunflower seed', 'Tame hay', 'Wheat, all']"
1965,BC,"['Barley', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Oats', 'Peas, dry', 'Rye, all', 'Tame hay', 'Wheat, all']"
1965,CA,"['Barley', 'Beans, all dry (white and coloured)', 'Buckwheat', 'Canola (rapeseed)', 'Corn for grain', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Mustard seed', 'Oats', 'Peas, dry', 'Rye, all', 'Rye, fall remaining', 'Rye, spring', 'Soybeans', 'Sugar beets', 'Sunflower seed', 'Tame hay', 'Wheat, all']"
1965,MA,"['Barley', 'Buckwheat', 'Canola (rapeseed)', 'Corn for grain', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Mustard seed', 'Oats', 'Peas, dry', 'Rye, all', 'Rye, fall remaining', 'Rye, spring', 'Sugar beets', 'Sunflower seed', 'Tame hay', 'Wheat, all']"
1965,MP,"['Barley', 'Mixed grains', 'Oats', 'Tame hay', 'Wheat, all']"
1965,NB,"['Barley', 'Buckwheat', 'Corn for silage', 'Mixed grains', 'Oats', 'Tame hay', 'Wheat, all']"
1965,NS,"['Barley', 'Corn for silage', 'Mixed grains', 'Oats', 'Rye, all', 'Tame hay', 'Wheat, all']"
1965,ON,"['Barley', 'Beans, all dry (white and coloured)', 'Buckwheat', 'Corn for grain', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Oats', 'Peas, dry', 'Rye, all', 'Soybeans', 'Sugar beets', 'Tame hay', 'Wheat, all', 'Wheat, spring', 'Wheat, winter remaining']"
1965,PEI,"['Barley', 'Corn for silage', 'Mixed grains', 'Oats', 'Tame hay', 'Wheat, all']"
1965,PP,"['Barley', 'Canola (rapeseed)', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Oats', 'Peas, dry', 'Rye, all', 'Sugar beets', 'Tame hay', 'Wheat, all']"
1965,QU,"['Barley', 'Beans, all dry (white and coloured)', 'Buckwheat', 'Corn for grain', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Oats', 'Peas, dry', 'Rye, all', 'Sugar beets', 'Tame hay', 'Wheat, all']"
1965,SK,"['Barley', 'Canola (rapeseed)', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Mustard seed', 'Oats', 'Peas, dry', 'Rye, all', 'Rye, fall remaining', 'Rye, spring', 'Sunflower seed', 'Tame hay', 'Wheat, all']"
1966,AB,"['Barley', 'Canola (rapeseed)', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Mustard seed', 'Oats', 'Peas, dry', 'Rye, all', 'Rye, fall remaining', 'Rye, spring', 'Sugar beets', 'Sunflower seed', 'Tame hay', 'Wheat, all']"
1966,BC,"['Barley', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Oats', 'Peas, dry', 'Rye, all', 'Tame hay', 'Wheat, all']"
1966,CA,"['Barley', 'Beans, all dry (white and coloured)', 'Buckwheat', 'Canola (rapeseed)', 'Corn for grain', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Mustard seed', 'Oats', 'Peas, dry', 'Rye, all', 'Rye, fall remaining', 'Rye, spring', 'Soybeans', 'Sugar beets', 'Sunflower seed', 'Tame hay', 'Wheat, all']"
1966,MA,"['Barley', 'Buckwheat', 'Canola (rapeseed)', 'Corn for grain', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Mustard seed', 'Oats', 'Peas, dry', 'Rye, all', 'Rye, fall remaining', 'Rye, spring', 'Sugar beets', 'Sunflower seed', 'Tame hay', 'Wheat, all']"
1966,MP,"['Barley', 'Mixed grains', 'Oats', 'Tame hay', 'Wheat, all']"
1966,NB,"['Barley', 'Buckwheat', 'Corn for silage', 'Mixed grains', 'Oats', 'Tame hay', 'Wheat, all']"
1966,NS,"['Barley', 'Corn for silage', 'Mixed grains', 'Oats', 'Rye, all', 'Tame hay', 'Wheat, all']"
1966,ON,"['Barley', 'Beans, all dry (white and coloured)', 'Buckwheat', 'Corn for grain', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Oats', 'Peas, dry', 'Rye, all', 'Soybeans', 'Sugar beets', 'Tame hay', 'Wheat, all', 'Wheat, spring', 'Wheat, winter remaining']"
1966,PEI,"['Barley', 'Corn for silage', 'Mixed grains', 'Oats', 'Tame hay', 'Wheat, all']"
1966,PP,"['Barley', 'Canola (rapeseed)', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Oats', 'Peas, dry', 'Rye, all', 'Sugar beets', 'Tame hay', 'Wheat, all']"
1966,QU,"['Barley', 'Beans, all dry (white and coloured)', 'Buckwheat', 'Corn for grain', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Oats', 'Peas, dry', 'Rye, all', 'Sugar beets', 'Tame hay', 'Wheat, all']"
1966,SK,"['Barley', 'Canola (rapeseed)', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Mustard seed', 'Oats', 'Peas, dry', 'Rye, all', 'Rye, fall remaining', 'Rye, spring', 'Sunflower seed', 'Tame hay', 'Wheat, all']"
1967,AB,"['Barley', 'Canola (rapeseed)', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Mustard seed', 'Oats', 'Peas, dry', 'Rye, all', 'Rye, fall remaining', 'Rye, spring', 'Sugar beets', 'Sunflower seed', 'Tame hay', 'Wheat, all']"
1967,BC,"['Barley', 'Canola (rapeseed)', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Oats', 'Peas, dry', 'Rye, all', 'Tame hay', 'Wheat, all']"
1967,CA,"['Barley', 'Beans, all dry (white and coloured)', 'Buckwheat', 'Canola (rapeseed)', 'Corn for grain', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Mustard seed', 'Oats', 'Peas, dry', 'Rye, all', 'Rye, fall remaining', 'Rye, spring', 'Soybeans', 'Sugar beets', 'Sunflower seed', 'Tame hay', 'Wheat, all']"
1967,MA,"['Barley', 'Buckwheat', 'Canola (rapeseed)', 'Corn for grain', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Mustard seed', 'Oats', 'Peas, dry', 'Rye, all', 'Rye, fall remaining', 'Rye, spring', 'Sugar beets', 'Sunflower seed', 'Tame hay', 'Wheat, all']"
1967,MP,"['Barley', 'Mixed grains', 'Oats', 'Tame hay', 'Wheat, all']"
1967,NB,"['Barley', 'Buckwheat', 'Corn for silage', 'Mixed grains', 'Oats', 'Tame hay', 'Wheat, all']"
1967,NS,"['Barley', 'Corn for silage', 'Mixed grains', 'Oats', 'Rye, all', 'Tame hay', 'Wheat, all']"
1967,ON,"['Barley', 'Beans, all dry (white and coloured)', 'Buckwheat', 'Corn for grain', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Oats', 'Peas, dry', 'Rye, all', 'Soybeans', 'Sugar beets', 'Tame hay', 'Wheat, all', 'Wheat, spring', 'Wheat, winter remaining']"
1967,PEI,"['Barley', 'Corn for silage', 'Mixed grains', 'Oats', 'Tame hay', 'Wheat, all']"
1967,PP,"['Barley', 'Canola (rapeseed)', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Oats', 'Peas, dry', 'Rye, all', 'Sugar beets', 'Tame hay', 'Wheat, all']"
1967,QU,"['Barley', 'Beans, all dry (white and coloured)', 'Buckwheat', 'Corn for grain', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Oats', 'Peas, dry', 'Rye, all', 'Sugar beets', 'Tame hay', 'Wheat, all']"
1967,SK,"['Barley', 'Canola (rapeseed)', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Mustard seed', 'Oats', 'Peas, dry', 'Rye, all', 'Rye, fall remaining', 'Rye, spring', 'Sunflower seed', 'Tame hay', 'Wheat, all']"
1968,AB,"['Barley', 'Canola (rapeseed)', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Mustard seed', 'Oats', 'Peas, dry', 'Rye, all', 'Rye, fall remaining', 'Rye, spring', 'Sugar beets', 'Sunflower seed', 'Tame hay', 'Wheat, all']"
1968,BC,"['Barley', 'Canola (rapeseed)', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Oats', 'Peas, dry', 'Rye, all', 'Tame hay', 'Wheat, all']"
1968,CA,"['Barley', 'Beans, all dry (white and coloured)', 'Buckwheat', 'Canola (rapeseed)', 'Corn for grain', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Mustard seed', 'Oats', 'Peas, dry', 'Rye, all', 'Rye, fall remaining', 'Rye, spring', 'Soybeans', 'Sugar beets', 'Sunflower seed', 'Tame hay', 'Wheat, all']"
1968,MA,"['Barley', 'Buckwheat', 'Canola (rapeseed)', 'Corn for grain', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Mustard seed', 'Oats', 'Peas, dry', 'Rye, all', 'Rye, fall remaining', 'Rye, spring', 'Sugar beets', 'Sunflower seed', 'Tame hay', 'Wheat, all']"
1968,MP,"['Barley', 'Mixed grains', 'Oats', 'Tame hay', 'Wheat, all']"
1968,NB,"['Barley', 'Buckwheat', 'Corn for silage', 'Mixed grains', 'Oats', 'Tame hay', 'Wheat, all']"
1968,NS,"['Barley', 'Corn for silage', 'Mixed grains', 'Oats', 'Rye, all', 'Tame hay', 'Wheat, all']"
1968,ON,"['Barley', 'Beans, all dry (white and coloured)', 'Buckwheat', 'Corn for grain', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Oats', 'Peas, dry', 'Rye, all', 'Soybeans', 'Tame hay', 'Wheat, all', 'Wheat, spring', 'Wheat, winter remaining']"
1968,PEI,"['Barley', 'Corn for silage', 'Mixed grains', 'Oats', 'Tame hay', 'Wheat, all']"
1968,PP,"['Barley', 'Canola (rapeseed)', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Oats', 'Peas, dry', 'Rye, all', 'Sugar beets', 'Tame hay', 'Wheat, all']"
1968,QU,"['Barley', 'Beans, all dry (white and coloured)', 'Buckwheat', 'Corn for grain', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Oats', 'Peas, dry', 'Rye, all', 'Sugar beets', 'Tame hay', 'Wheat, all']"
1968,SK,"['Barley', 'Canola (rapeseed)', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Mustard seed', 'Oats', 'Peas, dry', 'Rye, all', 'Rye, fall remaining', 'Rye, spring', 'Sunflower seed', 'Tame hay', 'Wheat, all']"
1969,AB,"['Barley', 'Buckwheat', 'Canola (rapeseed)', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Mustard seed', 'Oats', 'Peas, dry', 'Rye, all', 'Rye, fall remaining', 'Rye, spring', 'Sugar beets', 'Sunflower seed', 'Tame hay', 'Wheat, all']"
1969,BC,"['Barley', 'Canola (rapeseed)', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Oats', 'Peas, dry', 'Rye, all', 'Tame hay', 'Wheat, all']"
1969,CA,"['Barley', 'Beans, all dry (white and coloured)', 'Buckwheat', 'Canola (rapeseed)', 'Corn for grain', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Mustard seed', 'Oats', 'Peas, dry', 'Rye, all', 'Rye, fall remaining', 'Rye, spring', 'Soybeans', 'Sugar beets', 'Sunflower seed', 'Tame hay', 'Wheat, all']"
1969,MA,"['Barley', 'Buckwheat', 'Canola (rapeseed)', 'Corn for grain', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Mustard seed', 'Oats', 'Peas, dry', 'Rye, all', 'Rye, fall remaining', 'Rye, spring', 'Sugar beets', 'Sunflower seed', 'Tame hay', 'Wheat, all']"
1969,MP,"['Barley', 'Mixed grains', 'Oats', 'Tame hay', 'Wheat, all']"
1969,NB,"['Barley', 'Buckwheat', 'Corn for silage', 'Mixed grains', 'Oats', 'Tame hay', 'Wheat, all']"
1969,NS,"['Barley', 'Corn for silage', 'Mixed grains', 'Oats', 'Rye, all', 'Tame hay', 'Wheat, all']"
1969,ON,"['Barley', 'Beans, all dry (white and coloured)', 'Buckwheat', 'Corn for grain', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Oats', 'Peas, dry', 'Rye, all', 'Soybeans', 'Tame hay', 'Wheat, all', 'Wheat, spring', 'Wheat, winter remaining']"
1969,PEI,"['Barley', 'Corn for silage', 'Mixed grains', 'Oats', 'Tame hay', 'Wheat, all']"
1969,PP,"['Barley', 'Canola (rapeseed)', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Oats', 'Peas, dry', 'Rye, all', 'Sugar beets', 'Tame hay', 'Wheat, all']"
1969,QU,"['Barley', 'Beans, all dry (white and coloured)', 'Buckwheat', 'Corn for grain', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Oats', 'Peas, dry', 'Rye, all', 'Sugar beets', 'Tame hay', 'Wheat, all']"
1969,SK,"['Barley', 'Buckwheat', 'Canola (rapeseed)', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Mustard seed', 'Oats', 'Peas, dry', 'Rye, all', 'Rye, fall remaining', 'Rye, spring', 'Sunflower seed', 'Tame hay', 'Wheat, all']"
1970,AB,"['Barley', 'Buckwheat', 'Canola (rapeseed)', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Mustard seed', 'Oats', 'Peas, dry', 'Rye, all', 'Rye, fall remaining', 'Rye, spring', 'Sugar beets', 'Sunflower seed', 'Tame hay', 'Wheat, all']"
1970,BC,"['Barley', 'Canola (rapeseed)', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Oats', 'Peas, dry', 'Rye, all', 'Tame hay', 'Wheat, all']"
1970,CA,"['Barley', 'Beans, all dry (white and coloured)', 'Buckwheat', 'Canola (rapeseed)', 'Corn for grain', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Mustard seed', 'Oats', 'Peas, dry', 'Rye, all', 'Rye, fall remaining', 'Rye, spring', 'Soybeans', 'Sugar beets', 'Sunflower seed', 'Tame hay', 'Wheat, all']"
1970,MA,"['Barley', 'Buckwheat', 'Canola (rapeseed)', 'Corn for grain', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Mustard seed', 'Oats', 'Peas, dry', 'Rye, all', 'Rye, fall remaining', 'Rye, spring', 'Sugar beets', 'Sunflower seed', 'Tame hay', 'Wheat, all']"
1970,MP,"['Barley', 'Mixed grains', 'Oats', 'Tame hay', 'Wheat, all']"
1970,NB,"['Barley', 'Buckwheat', 'Corn for silage', 'Mixed grains', 'Oats', 'Tame hay', 'Wheat, all']"
1970,NS,"['Barley', 'Corn for silage', 'Mixed grains', 'Oats', 'Rye, all', 'Tame hay', 'Wheat, all']"
1970,ON,"['Barley', 'Beans, all dry (white and coloured)', 'Buckwheat', 'Corn for grain', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Oats', 'Peas, dry', 'Rye, all', 'Soybeans', 'Tame hay', 'Wheat, all', 'Wheat, spring', 'Wheat, winter remaining']"
1970,PEI,"['Barley', 'Corn for silage', 'Mixed grains', 'Oats', 'Tame hay', 'Wheat, all']"
1970,PP,"['Barley', 'Canola (rapeseed)', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Oats', 'Peas, dry', 'Rye, all', 'Sugar beets', 'Tame hay', 'Wheat, all']"
1970,QU,"['Barley', 'Beans, all dry (white and coloured)', 'Buckwheat', 'Corn for grain', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Oats', 'Peas, dry', 'Rye, all', 'Sugar beets', 'Tame hay', 'Wheat, all']"
1970,SK,"['Barley', 'Buckwheat', 'Canola (rapeseed)', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Mustard seed', 'Oats', 'Peas, dry', 'Rye, all', 'Rye, fall remaining', 'Rye, spring', 'Sunflower seed', 'Tame hay', 'Wheat, all']"
1971,AB,"['Barley', 'Buckwheat', 'Canola (rapeseed)', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Mustard seed', 'Oats', 'Peas, dry', 'Rye, all', 'Rye, fall remaining', 'Rye, spring', 'Sugar beets', 'Sunflower seed', 'Tame hay', 'Wheat, all']"
1971,BC,"['Barley', 'Canola (rapeseed)', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Oats', 'Peas, dry', 'Rye, all', 'Tame hay', 'Wheat, all']"
1971,CA,"['Barley', 'Beans, all dry (white and coloured)', 'Buckwheat', 'Canola (rapeseed)', 'Corn for grain', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Mustard seed', 'Oats', 'Peas, dry', 'Rye, all', 'Rye, fall remaining', 'Rye, spring', 'Soybeans', 'Sugar beets', 'Sunflower seed', 'Tame hay', 'Wheat, all']"
1971,MA,"['Barley', 'Buckwheat', 'Canola (rapeseed)', 'Corn for grain', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Mustard seed', 'Oats', 'Peas, dry', 'Rye, all', 'Rye, fall remaining', 'Rye, spring', 'Sugar beets', 'Sunflower seed', 'Tame hay', 'Wheat, all']"
1971,MP,"['Barley', 'Mixed grains', 'Oats', 'Tame hay', 'Wheat, all']"
1971,NB,"['Barley', 'Buckwheat', 'Corn for silage', 'Mixed grains', 'Oats', 'Tame hay', 'Wheat, all']"
1971,NS,"['Barley', 'Corn for silage', 'Mixed grains', 'Oats', 'Rye, all', 'Tame hay', 'Wheat, all']"
1971,ON,"['Barley', 'Beans, all dry (white and coloured)', 'Buckwheat', 'Corn for grain', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Oats', 'Peas, dry', 'Rye, all', 'Soybeans', 'Tame hay', 'Wheat, all', 'Wheat, spring', 'Wheat, winter remaining']"
1971,PEI,"['Barley', 'Corn for silage', 'Mixed grains', 'Oats', 'Tame hay', 'Wheat, all']"
1971,PP,"['Barley', 'Canola (rapeseed)', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Oats', 'Peas, dry', 'Rye, all', 'Sugar beets', 'Tame hay', 'Wheat, all']"
1971,QU,"['Barley', 'Beans, all dry (white and coloured)', 'Buckwheat', 'Corn for grain', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Oats', 'Peas, dry', 'Rye, all', 'Sugar beets', 'Tame hay', 'Wheat, all']"
1971,SK,"['Barley', 'Buckwheat', 'Canola (rapeseed)', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Mustard seed', 'Oats', 'Peas, dry', 'Rye, all', 'Rye, fall remaining', 'Rye, spring', 'Sunflower seed', 'Tame hay', 'Wheat, all']"
1972,AB,"['Barley', 'Buckwheat', 'Canola (rapeseed)', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Mustard seed', 'Oats', 'Peas, dry', 'Rye, all', 'Rye, fall remaining', 'Rye, spring', 'Sugar beets', 'Sunflower seed', 'Tame hay', 'Wheat, all']"
1972,BC,"['Barley', 'Canola (rapeseed)', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Oats', 'Peas, dry', 'Rye, all', 'Tame hay', 'Wheat, all']"
1972,CA,"['Barley', 'Beans, all dry (white and coloured)', 'Buckwheat', 'Canola (rapeseed)', 'Corn for grain', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Mustard seed', 'Oats', 'Peas, dry', 'Rye, all', 'Rye, fall remaining', 'Rye, spring', 'Soybeans', 'Sugar beets', 'Sunflower seed', 'Tame hay', 'Wheat, all']"
1972,MA,"['Barley', 'Buckwheat', 'Canola (rapeseed)', 'Corn for grain', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Mustard seed', 'Oats', 'Peas, dry', 'Rye, all', 'Rye, fall remaining', 'Rye, spring', 'Sugar beets', 'Sunflower seed', 'Tame hay', 'Wheat, all']"
1972,MP,"['Barley', 'Mixed grains', 'Oats', 'Tame hay', 'Wheat, all']"
1972,NB,"['Barley', 'Buckwheat', 'Corn for silage', 'Mixed grains', 'Oats', 'Tame hay', 'Wheat, all']"
1972,NS,"['Barley', 'Corn for silage', 'Mixed grains', 'Oats', 'Rye, all', 'Tame hay', 'Wheat, all']"
1972,ON,"['Barley', 'Beans, all dry (white and coloured)', 'Buckwheat', 'Corn for grain', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Oats', 'Peas, dry', 'Rye, all', 'Soybeans', 'Tame hay', 'Wheat, all', 'Wheat, spring', 'Wheat, winter remaining']"
1972,PEI,"['Barley', 'Corn for silage', 'Mixed grains', 'Oats', 'Tame hay', 'Wheat, all']"
1972,PP,"['Barley', 'Canola (rapeseed)', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Oats', 'Peas, dry', 'Rye, all', 'Sugar beets', 'Tame hay', 'Wheat, all']"
1972,QU,"['Barley', 'Beans, all dry (white and coloured)', 'Buckwheat', 'Corn for grain', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Oats', 'Peas, dry', 'Rye, all', 'Sugar beets', 'Tame hay', 'Wheat, all']"
1972,SK,"['Barley', 'Buckwheat', 'Canola (rapeseed)', 'Flaxseed', 'Mixed grains', 'Mustard seed', 'Oats', 'Peas, dry', 'Rye, all', 'Rye, fall remaining', 'Rye, spring', 'Sunflower seed', 'Tame hay', 'Wheat, all']"
1973,AB,"['Barley', 'Buckwheat', 'Canola (rapeseed)', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Mustard seed', 'Oats', 'Peas, dry', 'Rye, all', 'Rye, fall remaining', 'Rye, spring', 'Sugar beets', 'Sunflower seed', 'Tame hay', 'Wheat, all']"
1973,BC,"['Barley', 'Canola (rapeseed)', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Oats', 'Peas, dry', 'Rye, all', 'Tame hay', 'Wheat, all']"
1973,CA,"['Barley', 'Beans, all dry (white and coloured)', 'Buckwheat', 'Canola (rapeseed)', 'Corn for grain', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Mustard seed', 'Oats', 'Peas, dry', 'Rye, all', 'Rye, fall remaining', 'Rye, spring', 'Soybeans', 'Sugar beets', 'Sunflower seed', 'Tame hay', 'Wheat, all']"
1973,MA,"['Barley', 'Buckwheat', 'Canola (rapeseed)', 'Corn for grain', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Mustard seed', 'Oats', 'Peas, dry', 'Rye, all', 'Rye, fall remaining', 'Rye, spring', 'Sugar beets', 'Sunflower seed', 'Tame hay', 'Wheat, all']"
1973,MP,"['Barley', 'Mixed grains', 'Oats', 'Tame hay', 'Wheat, all']"
1973,NB,"['Barley', 'Buckwheat', 'Corn for silage', 'Mixed grains', 'Oats', 'Tame hay', 'Wheat, all']"
1973,NS,"['Barley', 'Corn for silage', 'Mixed grains', 'Oats', 'Rye, all', 'Tame hay', 'Wheat, all']"
1973,ON,"['Barley', 'Beans, all dry (white and coloured)', 'Buckwheat', 'Corn for grain', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Oats', 'Peas, dry', 'Rye, all', 'Soybeans', 'Tame hay', 'Wheat, all', 'Wheat, spring', 'Wheat, winter remaining']"
1973,PEI,"['Barley', 'Corn for silage', 'Mixed grains', 'Oats', 'Tame hay', 'Wheat, all']"
1973,PP,"['Barley', 'Canola (rapeseed)', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Oats', 'Peas, dry', 'Rye, all', 'Sugar beets', 'Tame hay', 'Wheat, all']"
1973,QU,"['Barley', 'Beans, all dry (white and coloured)', 'Buckwheat', 'Corn for grain', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Oats', 'Peas, dry', 'Rye, all', 'Sugar beets', 'Tame hay', 'Wheat, all']"
1973,SK,"['Barley', 'Buckwheat', 'Canola (rapeseed)', 'Flaxseed', 'Mixed grains', 'Mustard seed', 'Oats', 'Peas, dry', 'Rye, all', 'Rye, fall remaining', 'Rye, spring', 'Sunflower seed', 'Tame hay', 'Wheat, all']"
1974,AB,"['Barley', 'Buckwheat', 'Canola (rapeseed)', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Mustard seed', 'Oats', 'Peas, dry', 'Rye, all', 'Rye, fall remaining', 'Rye, spring', 'Sugar beets', 'Sunflower seed', 'Tame hay', 'Wheat, all']"
1974,BC,"['Barley', 'Canola (rapeseed)', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Oats', 'Peas, dry', 'Rye, all', 'Tame hay', 'Wheat, all']"
1974,CA,"['Barley', 'Beans, all dry (white and coloured)', 'Buckwheat', 'Canola (rapeseed)', 'Corn for grain', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Mustard seed', 'Oats', 'Peas, dry', 'Rye, all', 'Rye, fall remaining', 'Rye, spring', 'Soybeans', 'Sugar beets', 'Sunflower seed', 'Tame hay', 'Wheat, all']"
1974,MA,"['Barley', 'Buckwheat', 'Canola (rapeseed)', 'Corn for grain', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Mustard seed', 'Oats', 'Peas, dry', 'Rye, all', 'Rye, fall remaining', 'Rye, spring', 'Sugar beets', 'Sunflower seed', 'Tame hay', 'Wheat, all']"
1974,MP,"['Barley', 'Mixed grains', 'Oats', 'Tame hay', 'Wheat, all']"
1974,NB,"['Barley', 'Buckwheat', 'Corn for silage', 'Mixed grains', 'Oats', 'Tame hay', 'Wheat, all']"
1974,NS,"['Barley', 'Corn for silage', 'Mixed grains', 'Oats', 'Rye, all', 'Tame hay', 'Wheat, all']"
1974,ON,"['Barley', 'Beans, all dry (white and coloured)', 'Buckwheat', 'Corn for grain', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Oats', 'Peas, dry', 'Rye, all', 'Soybeans', 'Tame hay', 'Wheat, all', 'Wheat, spring', 'Wheat, winter remaining']"
1974,PEI,"['Barley', 'Corn for silage', 'Mixed grains', 'Oats', 'Tame hay', 'Wheat, all']"
1974,PP,"['Barley', 'Canola (rapeseed)', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Oats', 'Peas, dry', 'Rye, all', 'Sugar beets', 'Tame hay', 'Wheat, all']"
1974,QU,"['Barley', 'Beans, all dry (white and coloured)', 'Buckwheat', 'Corn for grain', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Oats', 'Peas, dry', 'Rye, all', 'Sugar beets', 'Tame hay', 'Wheat, all']"
1974,SK,"['Barley', 'Buckwheat', 'Canola (rapeseed)', 'Flaxseed', 'Mixed grains', 'Mustard seed', 'Oats', 'Peas, dry', 'Rye, all', 'Rye, fall remaining', 'Rye, spring', 'Sunflower seed', 'Tame hay', 'Wheat, all']"
1975,AB,"['Barley', 'Buckwheat', 'Canola (rapeseed)', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Mustard seed', 'Oats', 'Peas, dry', 'Rye, all', 'Rye, fall remaining', 'Rye, spring', 'Sugar beets', 'Tame hay', 'Wheat, all']"
1975,BC,"['Barley', 'Canola (rapeseed)', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Oats', 'Peas, dry', 'Rye, all', 'Tame hay', 'Wheat, all']"
